"model_instance","backend","backend_reuse_latency_total_ms","bypassed_matches","dataset","device","dtype","early_layer_attempts","early_layer_hits","energy_source","engine","fast_exact_path_hits","gpu_energy_j","gpu_joules_per_request","gpu_joules_per_total_token","hit_rate","idle_adjusted_gpu_energy_j","idle_adjusted_joules_per_request","logit_guard_attempts","logit_guard_hits","mean_latency_ms","model","n_requests","p50_latency_ms","p95_latency_ms","p99_latency_ms","policy_bypass_total","policy_exact_total","policy_plans_total","policy_semantic_partial_total","prompt_mode","recompute_tokens_total","reuse_attempts","reuse_successes","reused_prefix_tokens_total","scaffold_bypass_store_successes","scaffold_only_attempts","scaffold_only_hits","seed","semantic_blocked_by_backend_total","semantic_matches_total","semantic_opportunity_estimated_savings_ms","semantic_opportunity_plans_total","semantic_opportunity_reused_tokens_total","semantic_partial_hits","semantic_partial_reused_tokens_total","semantic_quality_divergence_events","semantic_quality_divergence_sum","semantic_queries_total","semantic_scaffold_store_successes","service_throughput_rps","source_json","speedup_vs_no_cache_mean","speedup_vs_no_cache_p95","throughput_rps","wasted_compute_ratio"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","no_cache","","4522.738596","34.873284","0.040577","0.0","3901.691031","29.977656","","","45.935551","Qwen/Qwen2.5-7B-Instruct","128","41.292223","49.67368","49.01392","","","","","semantic","112179","0","0","0","","","","123","","","","","","","","","","","","21.769631","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_123\cnn_dailymail\no_cache\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json","1","1","10.3746","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","shadow_kv","","4044.332499","35.452298","0.03827","0.0","3765.967286","29.794191","","","42.974236","Qwen/Qwen2.5-7B-Instruct","128","44.09143","48.746514","47.423376","","","","","semantic","112179","0","0","0","","","","123","","","","","","","","","","","","23.269756","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_123\cnn_dailymail\shadow_kv\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json","1.06890907845342","1.01902014983061","11.097682","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","5911.828256","0","cnn_dailymail","cuda","float16","0","0","nvml","shadow_kv_plus","127","4267.51143","34.813018","0.038517","0.9921875","3577.502743","27.986309","","","44.416819","Qwen/Qwen2.5-7B-Instruct","128","44.240723","48.12632","50.54897","1","127","128","0","semantic","95923","127","127","16256","1","0","0","123","0","255","0.0","0","0","0","0","0","0.0","128","0","22.513994","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_123\cnn_dailymail\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json","1.03419272325648","1.03215205318005","10.815275","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","no_cache","","4332.672979","34.209603","0.040903","0.0","4007.805309","29.875644","","","44.224914","Qwen/Qwen2.5-7B-Instruct","128","42.99495","50.873517","46.912512","","","","","semantic","112179","0","0","0","","","","456","","","","","","","","","","","","22.611689","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_456\cnn_dailymail\no_cache\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json","1","1","10.775894","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","shadow_kv","","4523.67656","35.703846","0.03834","0.0","3772.521872","30.159446","","","46.102765","Qwen/Qwen2.5-7B-Instruct","128","44.441119","48.653394","49.870993","","","","","semantic","112179","0","0","0","","","","456","","","","","","","","","","","","21.690673","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_456\cnn_dailymail\shadow_kv\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json","0.959268148016719","1.04563141062677","10.344594","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","5851.806684","0","cnn_dailymail","cuda","float16","0","0","nvml","shadow_kv_plus","127","4494.637388","34.58558","0.03967","0.9921875","3624.098535","28.330619","","","47.133778","Qwen/Qwen2.5-7B-Instruct","128","44.170778","48.931024","48.934529","1","127","128","0","semantic","95923","127","127","16256","1","0","0","456","0","255","0.0","0","0","0","0","0","0.0","128","0","21.216207","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_456\cnn_dailymail\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json","0.938284938669673","1.03969859694741","10.191844","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","no_cache","","4380.488428","34.363893","0.039577","0.0","3677.588653","30.933736","","","45.103058","Qwen/Qwen2.5-7B-Instruct","128","43.838509","47.930386","47.096088","","","","","semantic","112179","0","0","0","","","","789","","","","","","","","","","","","22.171446","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_789\cnn_dailymail\no_cache\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json","1","1","10.56609","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","shadow_kv","","4517.638389","34.276925","0.038665","0.0","3683.115201","29.345913","","","46.679841","Qwen/Qwen2.5-7B-Instruct","128","45.261674","49.808291","49.394053","","","","","semantic","112179","0","0","0","","","","789","","","","","","","","","","","","21.422524","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_789\cnn_dailymail\shadow_kv\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json","0.966221328817294","0.962297341219758","10.21671","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","5804.794353","0","cnn_dailymail","cuda","float16","0","0","nvml","shadow_kv_plus","127","4313.992024","35.544674","0.038771","0.9921875","3500.013786","29.856668","","","46.601049","Qwen/Qwen2.5-7B-Instruct","128","44.278261","50.608594","49.506879","1","127","128","0","semantic","95923","127","127","16256","1","0","0","789","0","255","0.0","0","0","0","0","0","0.0","128","0","21.458744","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_789\cnn_dailymail\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json","0.967854993993805","0.94707997617954","10.308354","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","no_cache","","4430.375335","34.541876","0.039358","0.0","3815.803292","28.685792","","","45.717804","Qwen/Qwen2.5-7B-Instruct","128","42.071112","50.315268","49.814277","","","","","semantic","112179","0","0","0","","","","999","","","","","","","","","","","","21.873317","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_999\cnn_dailymail\no_cache\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json","1","1","10.424013","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","shadow_kv","","4451.667538","33.059365","0.038275","0.0","3766.457785","31.118073","","","43.051388","Qwen/Qwen2.5-7B-Instruct","128","44.911053","50.551238","52.09644","","","","","semantic","112179","0","0","0","","","","999","","","","","","","","","","","","23.228055","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_999\cnn_dailymail\shadow_kv\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json","1.06193565698741","0.995332062886373","11.077794","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","5998.582511","0","cnn_dailymail","cuda","float16","0","0","nvml","shadow_kv_plus","127","4297.372567","33.703707","0.038399","0.9921875","3679.41409","30.317156","","","40.262903","Qwen/Qwen2.5-7B-Instruct","128","44.486057","49.574129","52.389202","1","127","128","0","semantic","95923","127","127","16256","1","0","0","999","0","255","0.0","0","0","0","0","0","0.0","128","0","24.836759","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_999\cnn_dailymail\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json","1.13548205900603","1.0149501164206","11.931085","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","no_cache","","3389.016","26.4766875","0.045079290759387595","0.0","2758.8153558660456","21.55324496770348","","","32.77899871875434","Qwen/Qwen2.5-7B-Instruct","128","32.08830800576834","37.28300725342706","38.3992611328722","","","","","semantic","75179","0","0","0","","","","42","","","","","","","","","","","","30.507338207004324","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_42\daily_dialog\no_cache\benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_daily_dialog_semantic_cuda.json","1","1","12.188782581190752","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","shadow_kv","","3378.406","26.393796875","0.044938160922598065","0.0","2768.4040695202043","21.628156793126596","","","32.74698671805254","Qwen/Qwen2.5-7B-Instruct","128","32.09402099309955","37.31040869897697","37.797444225579966","","","","","semantic","75179","0","0","0","","","","42","","","","","","","","","","","","30.53716082673117","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_42\daily_dialog\shadow_kv\benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_daily_dialog_semantic_cuda.json","1.00097755561382","0.999265581736963","12.18852595667584","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","4080.6122529902495","0","daily_dialog","cuda","float16","0","0","nvml","shadow_kv_plus","127","3106.958","24.273109375","0.04132747176738185","0.9921875","2495.2000349846094","19.49375027331726","","","32.04192484452051","Qwen/Qwen2.5-7B-Instruct","128","31.37460050493246","36.31526535318699","36.72805386959226","1","127","128","0","semantic","58923","127","127","16256","1","0","0","42","0","255","0.0","0","0","0","0","0","0.0","128","0","31.209111339358568","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_42\daily_dialog\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_daily_dialog_semantic_cuda.json","1.0230034206063","1.02664834996601","12.188609886779178","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","no_cache","","3504.658342","27.200442","0.045199","0.0","2783.069673","22.392874","","","32.316328","Qwen/Qwen2.5-7B-Instruct","128","33.718299","37.865711","37.976857","","","","","semantic","75179","0","0","0","","","","123","","","","","","","","","","","","30.94411","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_123\daily_dialog\no_cache\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_daily_dialog_semantic_cuda.json","1","1","12.363289","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","shadow_kv","","3539.882803","24.652619","0.044236","0.0","2894.816693","22.262933","","","32.952884","Qwen/Qwen2.5-7B-Instruct","128","32.265158","38.46301","38.712231","","","","","semantic","75179","0","0","0","","","","123","","","","","","","","","","","","30.346358","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_123\daily_dialog\shadow_kv\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_daily_dialog_semantic_cuda.json","0.980682844026641","0.984470820146421","12.112369","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","4067.477368","0","daily_dialog","cuda","float16","0","0","nvml","shadow_kv_plus","127","2890.913413","24.475262","0.038385","0.9921875","2525.873488","20.25731","","","31.77693","Qwen/Qwen2.5-7B-Instruct","128","31.482685","34.851076","37.752704","1","127","128","0","semantic","58923","127","127","16256","1","0","0","123","0","255","0.0","0","0","0","0","0","0.0","128","0","31.469371","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_123\daily_dialog\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_daily_dialog_semantic_cuda.json","1.01697451578866","1.0865004856665","12.290253","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","no_cache","","3255.497414","25.974941","0.047448","0.0","2786.609569","20.852684","","","32.797212","Qwen/Qwen2.5-7B-Instruct","128","31.556002","36.995919","35.710397","","","","","semantic","75179","0","0","0","","","","456","","","","","","","","","","","","30.490397","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_456\daily_dialog\no_cache\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_daily_dialog_semantic_cuda.json","1","1","12.182014","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","shadow_kv","","3300.414763","25.619559","0.045733","0.0","2614.960629","22.211142","","","31.778747","Qwen/Qwen2.5-7B-Instruct","128","31.847243","37.353347","36.868614","","","","","semantic","75179","0","0","0","","","","456","","","","","","","","","","","","31.467572","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_456\daily_dialog\shadow_kv\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_daily_dialog_semantic_cuda.json","1.03204862041918","0.990431165378567","12.559888","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","4035.471968","0","daily_dialog","cuda","float16","0","0","nvml","shadow_kv_plus","127","3131.692936","24.202919","0.041811","0.9921875","2539.798585","20.080623","","","32.849605","Qwen/Qwen2.5-7B-Instruct","128","31.518309","37.663375","35.854778","1","127","128","0","semantic","58923","127","127","16256","1","0","0","456","0","255","0.0","0","0","0","0","0","0.0","128","0","30.441766","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_456\daily_dialog\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_daily_dialog_semantic_cuda.json","0.998405064535784","0.982278380522192","11.888926","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","no_cache","","3315.309876","27.968121","0.04679","0.0","2725.841157","21.601842","","","33.356817","Qwen/Qwen2.5-7B-Instruct","128","33.296157","37.46724","39.105828","","","","","semantic","75179","0","0","0","","","","789","","","","","","","","","","","","29.97888","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_789\daily_dialog\no_cache\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_daily_dialog_semantic_cuda.json","1","1","11.977644","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","shadow_kv","","3377.192347","25.76665","0.044937","0.0","2750.922815","21.666733","","","34.207973","Qwen/Qwen2.5-7B-Instruct","128","31.919208","38.183191","38.703005","","","","","semantic","75179","0","0","0","","","","789","","","","","","","","","","","","29.232951","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_789\daily_dialog\shadow_kv\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_daily_dialog_semantic_cuda.json","0.975118198321777","0.981249576547963","11.667967","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","4219.995729","0","daily_dialog","cuda","float16","0","0","nvml","shadow_kv_plus","127","2998.620277","24.655696","0.041064","0.9921875","2656.102756","19.60895","","","32.012123","Qwen/Qwen2.5-7B-Instruct","128","31.246265","36.917187","36.995669","1","127","128","0","semantic","58923","127","127","16256","1","0","0","789","0","255","0.0","0","0","0","0","0","0.0","128","0","31.238166","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_789\daily_dialog\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_daily_dialog_semantic_cuda.json","1.0420057738751","1.01489964552283","12.199957","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","no_cache","","3379.026386","27.8863","0.044266","0.0","2693.520614","22.177094","","","31.004971","Qwen/Qwen2.5-7B-Instruct","128","32.469412","37.237012","38.14922","","","","","semantic","75179","0","0","0","","","","999","","","","","","","","","","","","32.252893","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_999\daily_dialog\no_cache\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_daily_dialog_semantic_cuda.json","1","1","12.886195","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","shadow_kv","","3371.290591","27.037568","0.045165","0.0","2793.416853","21.345877","","","32.741692","Qwen/Qwen2.5-7B-Instruct","128","31.059885","35.625606","35.204455","","","","","semantic","75179","0","0","0","","","","999","","","","","","","","","","","","30.542099","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_999\daily_dialog\shadow_kv\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_daily_dialog_semantic_cuda.json","0.946956895202606","1.04523167970813","12.190497","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","4088.071082","0","daily_dialog","cuda","float16","0","0","nvml","shadow_kv_plus","127","3085.899002","23.551626","0.041368","0.9921875","2531.46957","20.198117","","","32.375905","Qwen/Qwen2.5-7B-Instruct","128","32.505952","36.46545","36.735719","1","127","128","0","semantic","58923","127","127","16256","1","0","0","999","0","255","0.0","0","0","0","0","0","0.0","128","0","30.887167","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_999\daily_dialog\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_daily_dialog_semantic_cuda.json","0.957655731940157","1.02115871324775","12.062876","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","dolly","cuda","float16","","","nvml","no_cache","","3440.408","26.8781875","0.04600152428833117","0.0","2856.3495793720153","22.31523108884387","","","33.3382038675154","Qwen/Qwen2.5-7B-Instruct","128","31.64118799031712","38.424953542562434","43.04189415532164","","","","","semantic","74789","0","0","0","","","","42","","","","","","","","","","","","29.99561715963935","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_42\dolly\no_cache\benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_dolly_semantic_cuda.json","1","1","12.188451141990164","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","dolly","cuda","float16","","","nvml","shadow_kv","","3402.714","26.583703125","0.04549751968872428","0.0","2806.056510708103","21.922316489907054","","","33.32314264184788","Qwen/Qwen2.5-7B-Instruct","128","31.62147400144022","38.1738982105162","43.07391488109715","","","","","semantic","74789","0","0","0","","","","42","","","","","","","","","","","","30.009174427149606","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_42\dolly\shadow_kv\benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_dolly_semantic_cuda.json","1.00045197494814","1.00657662287099","12.188618654278445","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","4091.298534971429","0","dolly","cuda","float16","0","0","nvml","shadow_kv_plus","127","3166.113","24.7352578125","0.04233393948307906","0.9921875","2573.401493557616","20.104699168418875","","","32.12010664844911","Qwen/Qwen2.5-7B-Instruct","128","30.247277005400974","37.52487405508873","46.25320969789757","1","127","128","0","semantic","58533","127","127","16256","1","0","0","42","0","255","0.0","0","0","0","0","0","0.0","128","0","31.133146939544304","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_42\dolly\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_dolly_semantic_cuda.json","1.03792319970784","1.02398620941811","12.188314701977557","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","dolly","cuda","float16","","","nvml","no_cache","","3477.645414","27.346715","0.044904","0.0","2858.596485","21.374214","","","33.846864","Qwen/Qwen2.5-7B-Instruct","128","31.638981","39.936531","44.614209","","","","","semantic","74789","0","0","0","","","","123","","","","","","","","","","","","29.544835","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_123\dolly\no_cache\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_dolly_semantic_cuda.json","1","1","12.00528","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","dolly","cuda","float16","","","nvml","shadow_kv","","3425.447828","27.099759","0.044693","0.0","2749.86181","21.209395","","","33.654385","Qwen/Qwen2.5-7B-Instruct","128","31.912001","39.616468","40.322847","","","","","semantic","74789","0","0","0","","","","123","","","","","","","","","","","","29.71381","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_123\dolly\shadow_kv\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_dolly_semantic_cuda.json","1.00571928442609","1.00807903925206","12.068653","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","4205.303922","0","dolly","cuda","float16","0","0","nvml","shadow_kv_plus","127","3156.717422","24.223708","0.041086","0.9921875","2465.089818","19.518186","","","32.676414","Qwen/Qwen2.5-7B-Instruct","128","28.926877","37.046207","46.105372","1","127","128","0","semantic","58533","127","127","16256","1","0","0","123","0","255","0.0","0","0","0","0","0","0.0","128","0","30.603113","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_123\dolly\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_dolly_semantic_cuda.json","1.03581941396629","1.07801943124704","11.980812","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","dolly","cuda","float16","","","nvml","no_cache","","3304.254256","25.516764","0.045528","0.0","2835.880297","21.228073","","","33.572303","Qwen/Qwen2.5-7B-Instruct","128","31.17209","35.74022","43.146388","","","","","semantic","74789","0","0","0","","","","456","","","","","","","","","","","","29.786458","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_456\dolly\no_cache\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_dolly_semantic_cuda.json","1","1","12.103461","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","dolly","cuda","float16","","","nvml","shadow_kv","","3382.412321","27.092554","0.045347","0.0","2796.030098","23.19619","","","32.795312","Qwen/Qwen2.5-7B-Instruct","128","32.159035","36.241348","43.056809","","","","","semantic","74789","0","0","0","","","","456","","","","","","","","","","","","30.492163","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_456\dolly\shadow_kv\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_dolly_semantic_cuda.json","1.02369213624191","0.986172479014853","12.384791","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","3989.711509","0","dolly","cuda","float16","0","0","nvml","shadow_kv_plus","127","3142.870614","25.092954","0.042731","0.9921875","2742.191806","19.84782","","","31.783559","Qwen/Qwen2.5-7B-Instruct","128","29.197713","37.26903","47.231995","1","127","128","0","semantic","58533","127","127","16256","1","0","0","456","0","255","0.0","0","0","0","0","0","0.0","128","0","31.462808","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_456\dolly\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_dolly_semantic_cuda.json","1.05627890822422","0.95897907726603","12.317374","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","dolly","cuda","float16","","","nvml","no_cache","","3735.067086","28.716242","0.045","0.0","2928.535905","21.688373","","","32.606044","Qwen/Qwen2.5-7B-Instruct","128","31.00668","36.615627","42.497328","","","","","semantic","74789","0","0","0","","","","789","","","","","","","","","","","","30.669161","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_789\dolly\no_cache\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_dolly_semantic_cuda.json","1","1","12.46214","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","dolly","cuda","float16","","","nvml","shadow_kv","","3415.821812","25.751889","0.048443","0.0","2756.105753","21.610843","","","34.26989","Qwen/Qwen2.5-7B-Instruct","128","31.689558","37.7945","43.928096","","","","","semantic","74789","0","0","0","","","","789","","","","","","","","","","","","29.180135","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_789\dolly\shadow_kv\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_dolly_semantic_cuda.json","0.951448749908447","0.968808345129582","11.851893","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","3794.294172","0","dolly","cuda","float16","0","0","nvml","shadow_kv_plus","127","3201.810974","24.981239","0.03925","0.9921875","2507.670783","19.931902","","","32.672116","Qwen/Qwen2.5-7B-Instruct","128","33.200435","38.459881","46.37969","1","127","128","0","semantic","58533","127","127","16256","1","0","0","789","0","255","0.0","0","0","0","0","0","0.0","128","0","30.607139","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_789\dolly\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_dolly_semantic_cuda.json","0.997977725103571","0.952047329527619","11.982388","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","dolly","cuda","float16","","","nvml","no_cache","","3350.351419","27.833784","0.045715","0.0","2830.330225","21.851123","","","32.571607","Qwen/Qwen2.5-7B-Instruct","128","31.732968","38.436761","43.458064","","","","","semantic","74789","0","0","0","","","","999","","","","","","","","","","","","30.701586","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_999\dolly\no_cache\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_dolly_semantic_cuda.json","1","1","12.475315","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","dolly","cuda","float16","","","nvml","shadow_kv","","3429.926675","26.989156","0.045765","0.0","2904.822909","21.208907","","","31.96566","Qwen/Qwen2.5-7B-Instruct","128","30.892024","38.969138","42.033","","","","","semantic","74789","0","0","0","","","","999","","","","","","","","","","","","31.283571","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_999\dolly\shadow_kv\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_dolly_semantic_cuda.json","1.01895618610722","0.986338496889513","12.706232","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","4119.065735","0","dolly","cuda","float16","0","0","nvml","shadow_kv_plus","127","3064.655626","23.384183","0.042577","0.9921875","2586.308421","19.742203","","","31.607331","Qwen/Qwen2.5-7B-Instruct","128","30.803257","34.553481","46.103673","1","127","128","0","semantic","58533","127","127","16256","1","0","0","999","0","255","0.0","0","0","0","0","0","0.0","128","0","31.63823","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_999\dolly\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-7B-Instruct_public_dataset_dolly_semantic_cuda.json","1.03050798563156","1.11238462486602","12.38605","0.0"
"Qwen_Qwen2_5-7B-Instruct","hf","0.0","0","oasst1","cuda","float16","","","nvml","no_cache","","3455.532","26.99634375","0.044383061253323405","0.0","2819.3655999659463","22.026293749733956","","","33.84661301595315","Qwen/Qwen2.5-7B-Instruct","128","32.11777649994474","38.684024850226706","42.61514228084707","","","","","semantic","77857","0","0","0","","","","42","","","","","","","","","","","","29.54505372601575","raw_results\Qwen_Qwen2_5-7B-Instruct\semantic\seed_42\oasst1\no_cache\benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_oasst1_semantic_cuda.json","1","1","11.634351777728307","0.0"
